Time [s],CMD,CLK,D0,D1,D2,D3
2026-09-09T22:54:24.480090500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480093500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480097250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480100500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480105750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480108375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480112250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480115125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480119125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480122375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480126125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480129125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480133375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480136250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480140125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480143000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480147125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480150125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480154000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480157250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480161000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480164000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480167750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480171000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480174875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480178125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480182000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480185000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480189125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480192750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480196625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480200000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480203750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480206625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480210625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480213875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480217750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480220750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480224500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480227750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480231500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480234750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480238625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480241500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480245750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480248625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480252500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480255375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480259625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480262625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480266500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480269375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480273375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480278125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480281375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480284250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480288125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480290375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480294250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480297250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480301500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480304375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480308250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480311250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480315000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480318250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480322250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480325125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480329000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480332250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480336000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480339000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480343250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480346125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480350000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480353000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480357125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480360000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480365000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480368000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480371750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480375000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480378750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480381750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480385875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480388750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480392625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480395875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480399625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480402875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480406625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480409625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480414000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480416625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480420375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480423625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480427625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480430500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480434375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480436625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480440375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480443625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480447625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480450500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480454500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480457500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480461375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480464625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480468875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480471500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480475250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480478500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480482375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480485375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480489125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480492375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480496125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480499500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480503375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480506250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480510250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480513125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480517000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480520375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480524375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480527000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480531000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480534250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480538875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480542125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480546000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480548875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480552875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480556125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480559875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480562750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480567000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480570000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480573750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480577000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480581125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480583750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480587625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480590875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480594625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480597625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480601500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480604750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480608625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480611500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480615625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480618625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480623875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480626500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480630250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480632500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480636750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480639375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480643625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480646500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480650375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480653250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480657500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480660500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480664250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480667250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480671375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480674250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480678125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480681375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480685250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480688250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480692250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480695250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480699000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480702250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480706125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480709500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480713000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480716000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480719875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480723125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480727000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480729875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480734000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480736875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480740875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480744125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480748250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480750750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480754625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480756875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480760750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480763750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480767500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480769875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480773625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480776875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480780625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480783625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480787750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480790625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480795875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480798750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480803000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480805625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480809500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480812500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480816625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480819625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480823500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480826500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480830375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480833625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480837375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480840375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480844125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480847375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480851375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480854250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480858500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480861375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480865375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480868250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480872125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480875375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480879250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480882125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480886125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480889125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480892875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480896125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480900125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480903000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480907000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480910250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480914375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480916875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480920750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480923000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480926875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480929875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480933750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480937000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480940875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480943750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480947875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480950750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480954625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480957875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480961750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480964750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480969875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480972750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480976625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480979875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480983750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480986625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480990625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480993500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.480997375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.480999625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481003500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481006500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481010375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481013625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481017500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481020375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481024500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481027375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481031375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481034250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481038125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481041500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481045250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481048500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481052250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481056250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481060125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481063375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481067125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481070125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481074250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481077250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481081375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481084250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481088000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481091000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481094875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481098125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481102000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481104875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481108625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481111000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481114875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481117875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481121625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481123875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481127875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481130750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481135000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481137875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481142250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481144875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481148625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481151875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481155750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481158625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481162500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481165750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481169625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481172500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481176375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481179625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481183500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481186500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481190625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481193625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481197375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481200625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481204625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481207500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481211500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481214375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481218125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481221500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481226875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481229375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481233375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481236250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481240250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481243125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481247500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481250125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481254000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481257250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481261125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481264000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481267875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481270125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481274000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481277000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481280875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481284125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481288000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481290875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481294750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481297000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481301125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481304000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481307875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481310750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481315000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481318000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481321875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481324750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481328750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481331625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481335750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481338625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481342625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481345875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481349625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481352625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481356750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481359750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481363625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481366625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481370375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481373625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481377500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481380375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481384250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481386500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481390375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481393625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481397500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481401500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481405375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481408375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481412375+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481415375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481419250+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481422250+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481426125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481429375+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481433125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481436125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481439875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481443125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481447125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481450000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481453875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481456125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481460000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481463000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481467125+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481470000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481473875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481477125+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481481000+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481483875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481488750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481492000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481495875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481498750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481502625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481505875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481509750+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481513000+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481516875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481519750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481523875+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481526875+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481530625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481533625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481537500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481540750+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481544625+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481547625+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481551500+00:00,1,0,0,1,1,1
2026-09-09T22:54:24.481554500+00:00,1,1,0,1,1,1
2026-09-09T22:54:24.481558375+00:00,1,0,0,1,1,1
